user_id,age,gender,region,plan,device_type,preferred_genre,payment_method,ad_type,auto_renew,discount_used,monthly_charge,months_subscribed,watch_time_per_day,total_watch_hours,binge_score,complaints,support_calls,rating,reviews_written,peak_hours,joined_date,last_active_date,churn
U321092,42,Female,North,Premium,Mobile,Documentary,Debit Card,Skippable Ads,1,0,599,5,3.2537676270693474,97.61,0.27,1,0,2.3,0,Afternoon,2023-12-06,2024-05-06,0
U703028,63,Female,Tier-2,Basic,Tablet,Drama,Debit Card,Non-Skippable Ads,1,1,199,5,1.2816307406442662,38.45,0.07,1,0,3.3,0,Late Night,2023-12-10,2024-05-22,0
U601400,30,Male,Metro,Basic,Tablet,Drama,UPI,Non-Skippable Ads,1,0,199,4,1.7827603012815627,53.48,0.19,0,0,3.3,0,Morning,2023-10-13,2024-02-23,0
U122025,28,Male,Metro,Standard,Laptop,Documentary,Debit Card,No Ads,0,0,399,8,3.6763314113262844,110.29,0.19,0,0,4.5,0,Evening,2024-09-05,2025-05-27,0
U142154,41,Other,South,Standard,Mobile,Action,Gift Code,No Ads,1,1,399,12,1.3223281408105843,39.67,0.04,0,0,2.3,0,Evening,2022-10-19,2023-10-15,0
U284881,47,Female,Tier-2,Standard,Set-top Box,Romance,Net Banking,Skippable Ads,1,1,399,5,1.1171989250685121,33.52,0.05,0,0,4.4,0,Evening,2025-01-12,2025-06-26,0
U149968,16,Male,North,Standard,Smart TV,Drama,UPI,Skippable Ads,0,0,399,6,2.3839882185981085,71.52,0.13,1,3,4.1,0,Afternoon,2022-10-21,2023-05-16,0
U452926,20,Male,Metro,Basic,Laptop,Romance,Credit Card,No Ads,1,0,199,6,2.4700799164409117,74.1,0.22,0,0,2.8,3,Evening,2023-01-16,2023-07-22,0
U536570,59,Male,North,Premium,Mobile,Horror,Credit Card,Skippable Ads,1,1,599,2,3.332546521596666,99.98,0.14,1,0,4.3,0,Late Night,2022-12-31,2023-03-11,1
U601405,56,Other,Tier-2,Basic,Mobile,Sci-Fi,Debit Card,Non-Skippable Ads,1,0,199,5,3.355299156617996,100.66,0.15,1,1,4.8,0,Evening,2023-05-30,2023-11-06,0
U168401,32,Female,Metro,Premium,Laptop,Romance,Gift Code,Non-Skippable Ads,1,0,599,2,0.7156186988999924,21.47,0.01,0,0,4.3,1,Evening,2024-11-30,2025-02-10,0
U784361,35,Male,South,Premium,Mobile,Thriller,Credit Card,Non-Skippable Ads,0,1,599,9,2.432158923834141,72.96,0.12,0,0,3.7,0,Late Night,2023-08-16,2024-05-19,0
U644819,56,Female,North,Premium,Mobile,Thriller,Gift Code,No Ads,1,0,599,11,3.1728741206089657,95.19,0.16,0,0,2.6,2,Late Night,2022-09-16,2023-09-06,0
U752021,36,Female,Metro,Standard,Tablet,Thriller,UPI,Non-Skippable Ads,1,1,399,6,2.463225535193688,73.9,0.07,1,0,3.2,0,Morning,2024-03-13,2024-09-26,0
U213726,66,Female,West,Standard,Smart TV,Romance,Wallet,Non-Skippable Ads,0,0,399,3,2.931228592548538,87.94,0.18,1,2,3.0,0,Late Night,2022-10-08,2023-01-22,1
U694742,45,Female,South,Premium,Smart TV,Action,Debit Card,Non-Skippable Ads,1,0,599,4,2.7970526394993374,83.91,0.15,1,0,3.4,0,Evening,2025-03-29,2025-08-08,0
U648507,43,Male,Tier-2,Standard,Tablet,Drama,Gift Code,Non-Skippable Ads,1,0,399,10,1.8242788136598855,54.73,0.13,1,0,2.9,0,Evening,2022-11-20,2023-09-21,0
U770056,41,Female,Metro,Basic,Laptop,Action,Gift Code,Non-Skippable Ads,1,0,199,11,2.9944818622504634,89.83,0.23,1,0,2.9,0,Evening,2023-10-21,2024-09-19,0
U887863,52,Male,West,Basic,Laptop,Sci-Fi,Credit Card,Skippable Ads,1,0,199,9,2.727788207491463,81.83,0.15,0,0,1.5,0,Late Night,2023-12-05,2024-09-16,0
U313329,17,Female,Tier-3,Standard,Smart TV,Drama,UPI,Skippable Ads,1,1,399,2,1.9270158729687323,57.81,0.04,1,1,2.8,0,Evening,2023-05-26,2023-08-20,0
U833439,37,Male,Tier-3,Basic,Mobile,Horror,UPI,No Ads,1,0,199,4,1.8124170901770538,54.37,0.12,1,0,3.3,0,Evening,2024-05-14,2024-10-05,0
U431348,58,Male,East,Standard,Laptop,Sci-Fi,Net Banking,Skippable Ads,1,0,399,3,1.3498444937330203,40.5,0.03,0,0,2.3,1,Late Night,2023-10-20,2024-02-07,1
U753003,23,Female,East,Premium,Tablet,Drama,Gift Code,No Ads,1,1,599,1,3.163828322074581,94.91,0.19,0,0,1.9,0,Morning,2023-06-13,2023-08-07,1
U147507,44,Female,Tier-2,Standard,Mobile,Drama,UPI,Skippable Ads,1,0,399,2,2.141093721524534,64.23,0.17,1,1,5.0,0,Evening,2023-03-08,2023-05-27,0
U289014,48,Male,Metro,Basic,Mobile,Sci-Fi,UPI,No Ads,1,0,199,9,2.0045616723572732,60.14,0.09,0,0,2.7,3,Evening,2023-07-28,2024-05-20,0
U869134,55,Male,West,Basic,Smart TV,Horror,Debit Card,Skippable Ads,1,0,199,11,2.1900509885664294,65.7,0.17,0,0,3.0,0,Late Night,2024-03-05,2025-02-13,0
U631460,45,Male,East,Standard,Smart TV,Comedy,Wallet,No Ads,1,1,399,4,1.7038112848420213,51.11,0.17,0,1,4.2,1,Afternoon,2023-05-20,2023-10-12,0
U764177,16,Female,Tier-2,Standard,Laptop,Romance,Gift Code,Skippable Ads,0,1,399,10,1.6533916803042077,49.6,0.03,0,0,3.1,0,Morning,2022-10-16,2023-09-10,0
U569901,49,Female,North,Standard,Mobile,Comedy,Debit Card,No Ads,1,1,399,11,0.5155923724325886,15.47,0.01,0,0,5.0,0,Late Night,2023-06-06,2024-05-17,0
U494358,64,Male,Tier-2,Basic,Mobile,Thriller,UPI,Skippable Ads,0,0,199,6,3.3143779750287425,99.43,0.31,0,0,2.5,0,Evening,2023-09-14,2024-03-23,0
U465851,25,Male,West,Premium,Laptop,Comedy,Gift Code,Non-Skippable Ads,0,1,599,8,2.0447717351793138,61.34,0.17,0,0,4.0,1,Evening,2022-10-25,2023-07-20,1
U344126,32,Female,Tier-3,Standard,Laptop,Comedy,Credit Card,Skippable Ads,1,0,399,11,1.8280154764357106,54.84,0.04,0,0,1.3,1,Evening,2024-08-17,2025-07-30,0
U897855,18,Male,Tier-3,Basic,Laptop,Horror,Credit Card,Non-Skippable Ads,1,1,199,4,3.7859356087181975,113.58,0.12,0,0,1.9,0,Afternoon,2024-05-21,2024-10-02,0
U138736,66,Female,Metro,Standard,Laptop,Documentary,UPI,No Ads,1,1,399,11,0.2,6.0,0.02,0,1,5.0,0,Evening,2023-01-21,2024-01-12,0
U527087,38,Female,West,Basic,Mobile,Comedy,Net Banking,No Ads,1,0,199,3,1.8646056709848455,55.94,0.05,0,0,4.3,0,Late Night,2024-10-13,2025-01-23,0
U748719,41,Female,Tier-2,Basic,Mobile,Documentary,Credit Card,Skippable Ads,0,1,199,9,0.860265768219526,25.81,0.03,0,0,4.7,0,Evening,2024-10-29,2025-08-11,0
U675615,44,Male,North,Basic,Smart TV,Romance,Credit Card,Non-Skippable Ads,1,1,199,2,3.2765907046222917,98.3,0.24,0,2,5.0,1,Evening,2024-10-14,2025-01-04,1
U463823,55,Female,East,Standard,Smart TV,Sci-Fi,Credit Card,Non-Skippable Ads,0,0,399,9,2.5206788653961527,75.62,0.21,0,0,4.5,0,Evening,2024-05-17,2025-02-20,0
U957150,50,Female,Metro,Standard,Laptop,Sci-Fi,Wallet,No Ads,0,0,399,6,2.140890321360225,64.23,0.09,0,0,4.0,1,Evening,2024-03-31,2024-10-02,0
U341431,27,Female,East,Standard,Smart TV,Comedy,Credit Card,No Ads,1,1,399,1,2.5957674995260422,77.87,0.03,0,0,2.9,1,Evening,2023-10-29,2023-12-27,0
U749005,64,Female,South,Premium,Laptop,Horror,UPI,Non-Skippable Ads,1,0,599,5,4.0327733799543095,120.98,0.26,0,0,3.4,0,Evening,2023-02-15,2023-07-28,0
U429154,54,Male,Tier-2,Basic,Smart TV,Comedy,Debit Card,No Ads,1,1,199,4,4.77039538709274,143.11,0.12,0,0,4.4,0,Morning,2023-10-15,2024-03-10,0
U716275,39,Male,North,Basic,Mobile,Sci-Fi,Credit Card,Skippable Ads,1,0,199,4,2.0680556935316057,62.04,0.1,0,0,4.2,0,Afternoon,2024-05-31,2024-10-08,1
U648411,40,Male,Metro,Standard,Mobile,Horror,Credit Card,No Ads,1,0,399,6,2.5184070745429135,75.55,0.2,0,0,3.5,0,Morning,2024-09-16,2025-03-16,0
U139709,52,Male,Tier-3,Basic,Mobile,Drama,Wallet,No Ads,0,1,199,6,2.9525504956227864,88.58,0.13,0,0,3.8,0,Evening,2023-05-26,2023-12-04,0
U983260,56,Female,Tier-2,Premium,Mobile,Action,Net Banking,Skippable Ads,1,1,599,1,2.089353491430449,62.68,0.26,0,0,3.1,1,Evening,2024-04-13,2024-06-06,0
U310116,35,Female,West,Standard,Mobile,Comedy,Wallet,Skippable Ads,0,0,399,4,1.1099057007347768,33.3,0.03,1,1,4.6,1,Evening,2024-09-21,2025-02-08,0
U494821,67,Female,West,Basic,Mobile,Romance,Wallet,Non-Skippable Ads,0,1,199,3,0.7037812095936768,21.11,0.07,1,1,4.7,0,Evening,2024-06-16,2024-09-29,1
U585048,51,Male,Metro,Premium,Mobile,Drama,Net Banking,Skippable Ads,1,1,599,6,4.00894896356451,120.27,0.11,0,0,4.6,1,Morning,2024-09-02,2025-03-12,0
U558530,39,Other,West,Basic,Mobile,Sci-Fi,Net Banking,Non-Skippable Ads,1,1,199,2,1.4119261178824858,42.36,0.05,0,0,2.3,0,Morning,2022-12-20,2023-03-15,1
U299504,68,Other,Tier-2,Basic,Smart TV,Comedy,UPI,Non-Skippable Ads,1,1,199,3,2.4571917925155087,73.72,0.09,1,0,2.7,0,Evening,2024-07-01,2024-10-16,0
U799892,68,Male,West,Standard,Mobile,Drama,Net Banking,Non-Skippable Ads,1,1,399,8,1.6901419837029639,50.7,0.1,0,0,4.3,1,Afternoon,2024-02-10,2024-10-12,0
U272119,62,Male,North,Basic,Smart TV,Documentary,Wallet,No Ads,1,0,199,1,1.09769221156935,32.93,0.01,1,0,2.5,0,Morning,2023-08-27,2023-10-04,1
U700786,48,Male,North,Standard,Laptop,Comedy,Credit Card,No Ads,0,1,399,7,3.9672907479701687,119.02,0.18,2,1,3.5,0,Evening,2024-05-08,2024-12-12,0
U244510,61,Female,North,Standard,Smart TV,Comedy,Wallet,No Ads,0,0,399,6,2.6721572451926305,80.16,0.07,0,0,2.4,0,Evening,2024-01-11,2024-07-14,0
U383729,19,Male,North,Premium,Mobile,Thriller,Gift Code,Non-Skippable Ads,0,1,599,7,1.130006971177423,33.9,0.13,0,0,3.8,1,Evening,2024-07-15,2025-02-23,0
U422680,65,Male,West,Premium,Smart TV,Action,UPI,Skippable Ads,1,0,599,8,2.4040711285023386,72.12,0.2,2,0,3.0,0,Evening,2024-09-26,2025-05-29,0
U365001,52,Male,East,Basic,Tablet,Sci-Fi,Gift Code,Non-Skippable Ads,0,0,199,3,2.496016171637649,74.88,0.04,0,0,2.0,1,Evening,2023-07-08,2023-10-13,0
U228754,64,Female,Tier-2,Basic,Mobile,Sci-Fi,Debit Card,No Ads,1,0,199,4,2.8124100894349326,84.37,0.13,0,1,2.3,1,Evening,2025-01-07,2025-05-21,0
U335228,63,Male,Tier-2,Basic,Mobile,Thriller,Credit Card,No Ads,1,1,199,11,3.384475180878617,101.53,0.27,2,1,4.1,1,Evening,2025-04-01,2026-02-26,0
U647720,57,Male,Metro,Basic,Laptop,Thriller,UPI,Non-Skippable Ads,1,1,199,7,2.5866850502120506,77.6,0.14,0,1,4.2,0,Evening,2024-07-28,2025-03-22,0
U436967,65,Female,South,Premium,Laptop,Horror,Wallet,Non-Skippable Ads,1,0,599,10,1.5382458191905632,46.15,0.05,1,0,1.8,0,Afternoon,2022-11-26,2023-10-17,0
U118029,36,Male,South,Standard,Smart TV,Documentary,UPI,Non-Skippable Ads,0,1,399,8,3.018905033231152,90.57,0.21,1,1,5.0,0,Evening,2024-01-18,2024-10-03,1
U370306,36,Male,North,Standard,Mobile,Thriller,Debit Card,Skippable Ads,1,0,399,1,2.5945156002111966,77.84,0.26,0,0,3.3,1,Late Night,2023-01-08,2023-02-24,0
U138272,64,Male,Tier-2,Standard,Mobile,Action,Wallet,Skippable Ads,1,0,399,4,1.7681155602602678,53.04,0.05,1,0,3.1,0,Late Night,2023-09-13,2024-01-15,1
U742696,65,Female,South,Standard,Laptop,Action,UPI,No Ads,1,0,399,6,2.2125052624227233,66.38,0.22,1,0,4.4,0,Morning,2024-08-02,2025-02-20,0
U416804,47,Male,North,Basic,Laptop,Thriller,Credit Card,No Ads,1,1,199,2,2.266735107809589,68.0,0.18,0,0,3.7,0,Late Night,2024-04-06,2024-06-10,0
U784901,64,Female,Tier-2,Basic,Smart TV,Drama,Net Banking,Skippable Ads,1,0,199,5,0.6332075110590512,19.0,0.04,1,0,3.9,0,Afternoon,2023-01-27,2023-07-19,1
U446252,42,Female,Tier-3,Basic,Tablet,Romance,Debit Card,Non-Skippable Ads,0,0,199,9,2.9180735199654655,87.54,0.09,0,0,2.3,0,Late Night,2023-07-04,2024-04-20,1
U322953,25,Female,Tier-3,Premium,Mobile,Romance,Credit Card,Skippable Ads,1,0,599,1,2.922967186745603,87.69,0.1,0,1,2.7,0,Afternoon,2023-09-23,2023-11-10,0
U693481,69,Male,Tier-3,Standard,Set-top Box,Romance,Gift Code,Skippable Ads,0,1,399,1,2.303698241728895,69.11,0.09,0,0,3.8,0,Late Night,2024-08-02,2024-09-29,0
U337918,18,Female,East,Basic,Mobile,Sci-Fi,Wallet,Non-Skippable Ads,1,0,199,11,1.6639707114170077,49.92,0.05,0,1,4.3,0,Late Night,2024-03-05,2025-02-04,0
U671358,45,Female,Metro,Standard,Mobile,Documentary,Wallet,Non-Skippable Ads,1,1,399,5,2.0854409458350536,62.56,0.01,0,0,2.6,0,Evening,2024-07-10,2024-12-31,1
U761687,37,Male,Tier-2,Basic,Mobile,Documentary,Wallet,Skippable Ads,1,1,199,7,3.0775206062748506,92.33,0.1,1,1,4.5,1,Late Night,2024-03-11,2024-10-12,0
U212238,68,Male,South,Standard,Mobile,Horror,UPI,No Ads,0,1,399,3,2.9880329035393887,89.64,0.26,0,0,2.8,0,Afternoon,2024-01-29,2024-05-01,1
U243033,33,Other,Tier-2,Basic,Smart TV,Comedy,Net Banking,No Ads,0,0,199,11,1.1702480678146852,35.11,0.01,0,0,3.4,1,Afternoon,2023-10-13,2024-09-24,1
U488500,68,Male,Tier-2,Standard,Set-top Box,Sci-Fi,Debit Card,No Ads,0,0,399,5,2.5447615027626505,76.34,0.07,1,1,2.6,0,Morning,2022-12-05,2023-05-29,0
U569087,66,Other,Tier-2,Premium,Tablet,Romance,Gift Code,No Ads,1,1,599,6,2.9806440947376895,89.42,0.29,0,0,2.5,0,Evening,2023-03-17,2023-09-22,0
U138021,17,Female,Metro,Premium,Smart TV,Sci-Fi,Wallet,No Ads,1,0,599,7,3.949329176099435,118.48,0.39,0,0,3.9,0,Afternoon,2024-07-13,2025-03-03,0
U631246,52,Male,West,Standard,Laptop,Romance,Net Banking,Non-Skippable Ads,1,1,399,5,2.1108316773166265,63.32,0.1,0,0,3.3,1,Late Night,2023-04-13,2023-09-27,0
U384983,52,Female,South,Basic,Laptop,Documentary,Gift Code,Skippable Ads,1,0,199,9,3.0211909482125057,90.64,0.04,1,0,4.2,0,Evening,2025-02-14,2025-11-17,1
U829534,67,Male,West,Basic,Smart TV,Romance,Net Banking,No Ads,1,0,199,5,2.322984090108116,69.69,0.02,0,0,2.2,1,Morning,2024-07-09,2024-12-25,0
U497510,31,Other,North,Standard,Mobile,Drama,UPI,No Ads,0,0,399,10,1.6902783521488745,50.71,0.04,2,0,3.3,0,Late Night,2023-07-18,2024-05-28,1
U335685,28,Male,Metro,Standard,Smart TV,Comedy,UPI,No Ads,1,1,399,3,2.2850661288751524,68.55,0.04,1,0,3.6,0,Afternoon,2024-04-11,2024-08-08,0
U477497,32,Male,North,Standard,Tablet,Comedy,Debit Card,Skippable Ads,0,1,399,9,1.3834213797011357,41.5,0.05,0,0,1.3,0,Morning,2023-08-30,2024-06-05,0
U927246,55,Other,Tier-2,Basic,Smart TV,Sci-Fi,Debit Card,Non-Skippable Ads,0,0,199,9,1.4430507279873404,43.29,0.02,1,0,2.3,1,Afternoon,2024-03-14,2024-12-23,0
U814585,41,Female,Metro,Basic,Smart TV,Documentary,Credit Card,No Ads,1,0,199,5,2.865817161802047,85.97,0.07,0,0,3.4,0,Afternoon,2022-09-23,2023-03-14,0
U667329,24,Male,East,Basic,Laptop,Romance,Debit Card,Skippable Ads,0,1,199,7,3.3672770248221227,101.02,0.05,0,2,3.6,0,Late Night,2024-01-02,2024-08-01,0
U491170,48,Other,Tier-2,Basic,Mobile,Thriller,Debit Card,Skippable Ads,1,0,199,6,2.7572764346647682,82.72,0.26,1,0,4.4,0,Evening,2024-07-03,2025-01-03,1
U745574,21,Female,Metro,Standard,Mobile,Thriller,UPI,Non-Skippable Ads,1,0,399,5,3.0426521351405658,91.28,0.14,0,0,4.3,1,Afternoon,2023-03-05,2023-08-09,0
U386253,16,Male,Tier-3,Basic,Laptop,Romance,Debit Card,No Ads,1,0,199,3,1.6230223748524293,48.69,0.14,0,0,3.6,0,Evening,2022-11-10,2023-03-05,1
U257884,33,Female,Metro,Standard,Smart TV,Drama,Debit Card,Skippable Ads,1,1,399,3,0.6537356230894955,19.61,0.05,0,0,4.5,0,Evening,2023-05-23,2023-08-25,1
U643494,63,Male,West,Basic,Smart TV,Comedy,Credit Card,Non-Skippable Ads,0,1,199,10,1.7138770144483113,51.42,0.14,0,0,2.8,0,Evening,2024-07-04,2025-05-17,1
U244075,32,Female,West,Premium,Mobile,Thriller,Net Banking,Non-Skippable Ads,0,0,599,10,1.5220523114808227,45.66,0.13,0,0,3.5,0,Evening,2025-03-10,2026-01-12,0
U242382,52,Male,Tier-2,Basic,Mobile,Comedy,UPI,No Ads,0,1,199,11,0.9173643417233039,27.52,0.02,1,0,2.8,0,Late Night,2024-03-06,2025-02-14,1
U605486,63,Male,Tier-2,Basic,Smart TV,Action,Net Banking,No Ads,1,1,199,8,1.746060376702767,52.38,0.03,1,0,1.7,0,Late Night,2022-10-05,2023-06-14,0
U796721,26,Male,South,Basic,Mobile,Documentary,UPI,Non-Skippable Ads,1,0,199,9,2.710603685553358,81.32,0.17,0,0,2.9,3,Evening,2024-07-12,2025-05-01,0
U587174,68,Female,West,Standard,Mobile,Thriller,Wallet,Non-Skippable Ads,1,0,399,4,1.1744260991808888,35.23,0.06,1,0,3.2,0,Late Night,2023-12-05,2024-04-16,0
U243816,63,Female,Tier-3,Premium,Laptop,Horror,Gift Code,No Ads,0,1,599,8,2.7128849655021003,81.39,0.31,1,0,3.9,0,Late Night,2023-09-17,2024-05-26,0
U948196,65,Male,North,Premium,Tablet,Comedy,Debit Card,No Ads,1,1,599,2,1.940740709459747,58.22,0.07,0,0,3.1,1,Evening,2023-08-29,2023-11-22,1
U675259,36,Female,Metro,Standard,Mobile,Romance,Debit Card,Non-Skippable Ads,1,0,399,8,0.5418250837215672,16.25,0.0,1,0,3.4,1,Evening,2023-02-23,2023-11-04,0
U195657,54,Male,North,Basic,Mobile,Horror,Gift Code,Skippable Ads,0,1,199,7,2.128770105805871,63.86,0.27,1,3,3.9,0,Evening,2024-01-16,2024-08-31,0
U226716,54,Female,Metro,Standard,Mobile,Documentary,Wallet,Skippable Ads,1,0,399,6,1.1219358700552622,33.66,0.06,2,3,4.5,0,Evening,2022-11-05,2023-06-02,1
U322781,68,Female,Tier-2,Standard,Smart TV,Romance,Credit Card,Non-Skippable Ads,0,1,399,2,1.624452544377331,48.73,0.04,0,0,3.2,0,Morning,2025-03-16,2025-05-28,1
U446147,30,Female,East,Standard,Mobile,Romance,Wallet,Skippable Ads,0,0,399,7,1.1323268070422712,33.97,0.03,0,0,1.5,1,Late Night,2023-11-23,2024-07-06,1
U184274,65,Female,West,Standard,Mobile,Thriller,UPI,No Ads,0,0,399,2,1.8488438539137912,55.47,0.01,1,1,5.0,0,Evening,2024-04-26,2024-07-13,0
U672082,48,Female,Tier-3,Standard,Mobile,Drama,Gift Code,Skippable Ads,0,1,399,10,1.539191206955889,46.18,0.04,0,0,3.7,1,Evening,2024-07-01,2025-05-15,0
U426780,35,Male,North,Premium,Mobile,Thriller,Wallet,Non-Skippable Ads,1,0,599,9,3.1230836559707775,93.69,0.13,0,1,5.0,0,Late Night,2023-07-06,2024-04-14,1
U644311,66,Female,Tier-2,Basic,Smart TV,Sci-Fi,Debit Card,Non-Skippable Ads,1,0,199,6,3.7491849732560167,112.48,0.36,0,0,4.3,0,Late Night,2023-02-08,2023-08-28,0
U252032,49,Male,Tier-2,Premium,Mobile,Comedy,Net Banking,Non-Skippable Ads,1,0,599,3,0.7918903963427504,23.76,0.06,2,2,2.7,0,Morning,2024-03-20,2024-06-22,1
U684262,18,Male,North,Basic,Mobile,Comedy,Debit Card,Non-Skippable Ads,0,1,199,8,1.5050519247569962,45.15,0.15,0,0,3.5,1,Late Night,2024-10-20,2025-07-10,0
U799500,39,Male,Metro,Standard,Mobile,Horror,Gift Code,Non-Skippable Ads,1,0,399,4,2.8750582775827884,86.25,0.22,0,1,4.2,2,Evening,2024-04-18,2024-08-24,0
U513694,33,Female,Tier-3,Standard,Smart TV,Documentary,Net Banking,Non-Skippable Ads,0,0,399,7,2.2326400793115497,66.98,0.07,0,1,4.1,0,Morning,2024-12-15,2025-07-30,1
U603822,45,Male,Tier-3,Basic,Laptop,Sci-Fi,Debit Card,Skippable Ads,1,1,199,9,4.031411391554547,120.94,0.22,2,0,3.3,1,Evening,2023-06-21,2024-03-28,0
U173969,23,Female,Tier-3,Standard,Set-top Box,Documentary,Wallet,Non-Skippable Ads,0,0,399,7,2.3593030693545303,70.78,0.17,0,2,2.9,1,Afternoon,2024-06-27,2025-02-10,0
U545347,64,Female,Tier-2,Premium,Laptop,Sci-Fi,Gift Code,Skippable Ads,0,1,599,4,3.690096414686696,110.7,0.11,1,1,2.6,1,Late Night,2022-11-22,2023-03-22,0
U229562,69,Female,North,Basic,Smart TV,Sci-Fi,UPI,Non-Skippable Ads,1,0,199,6,2.798295774264849,83.95,0.22,1,0,4.3,0,Late Night,2024-04-11,2024-10-08,0
U641024,66,Other,East,Premium,Mobile,Horror,Gift Code,Non-Skippable Ads,1,1,599,2,3.981187676170096,119.44,0.04,0,0,4.2,1,Late Night,2023-09-13,2023-11-23,0
U646432,25,Female,Metro,Premium,Smart TV,Drama,Debit Card,No Ads,1,0,599,6,4.272201630314928,128.17,0.45,0,0,4.3,0,Afternoon,2024-07-16,2025-01-23,0
U629853,28,Male,Tier-3,Basic,Mobile,Romance,Net Banking,No Ads,1,0,199,6,2.6003268070960956,78.01,0.16,0,0,3.5,0,Late Night,2022-11-23,2023-06-19,0
U275318,37,Female,East,Standard,Smart TV,Horror,Debit Card,Skippable Ads,1,0,399,8,4.777750465965357,143.33,0.16,1,1,4.6,0,Afternoon,2024-12-25,2025-09-09,0
U992154,33,Female,North,Basic,Mobile,Horror,Net Banking,Non-Skippable Ads,0,0,199,7,3.9541342606823564,118.62,0.11,0,0,3.5,0,Late Night,2025-02-16,2025-10-08,0
U558559,51,Female,South,Basic,Laptop,Thriller,UPI,Skippable Ads,1,1,199,6,3.2495811476849576,97.49,0.13,0,1,3.0,0,Evening,2024-03-11,2024-09-29,0
U891275,42,Male,Tier-3,Standard,Mobile,Comedy,Debit Card,No Ads,1,1,399,2,0.7397320496127793,22.19,0.03,0,0,2.6,0,Evening,2022-09-09,2022-11-28,1
U678053,36,Female,East,Basic,Tablet,Action,Net Banking,Non-Skippable Ads,1,1,199,2,3.487438449766331,104.62,0.07,1,0,2.6,0,Evening,2022-11-23,2023-02-06,0
U533822,38,Male,North,Premium,Mobile,Documentary,Debit Card,Non-Skippable Ads,1,1,599,8,1.1800321880716809,35.4,0.04,0,0,5.0,1,Evening,2023-05-14,2024-01-23,0
U846964,37,Male,West,Basic,Mobile,Drama,Net Banking,Non-Skippable Ads,1,1,199,6,0.5244860118283885,15.73,0.05,0,1,3.8,1,Morning,2022-09-19,2023-04-11,0
U242862,58,Female,West,Premium,Mobile,Documentary,Net Banking,Skippable Ads,1,0,599,1,3.345621611275444,100.37,0.25,0,0,5.0,0,Evening,2023-05-26,2023-06-26,0
U852555,55,Other,Tier-3,Basic,Smart TV,Sci-Fi,Net Banking,Skippable Ads,1,1,199,11,1.127485922776985,33.82,0.06,0,0,2.1,0,Late Night,2023-12-02,2024-11-03,0
U211045,50,Female,Tier-3,Premium,Mobile,Documentary,Net Banking,Skippable Ads,1,0,599,8,2.7915211268781537,83.75,0.07,0,1,5.0,2,Late Night,2024-11-01,2025-07-22,0
U169547,20,Female,North,Standard,Smart TV,Action,Net Banking,No Ads,0,1,399,11,2.07827312795002,62.35,0.03,0,0,3.9,2,Evening,2023-10-27,2024-10-04,0
U245579,51,Male,Tier-3,Premium,Mobile,Thriller,Net Banking,No Ads,0,0,599,2,4.218502628709694,126.56,0.13,0,1,4.5,0,Evening,2023-05-14,2023-07-31,1
U352019,37,Male,Metro,Standard,Mobile,Action,Gift Code,No Ads,1,0,399,6,2.058146773925123,61.74,0.1,0,0,2.9,1,Morning,2022-10-01,2023-04-18,0
U694833,33,Other,South,Standard,Mobile,Documentary,Credit Card,Skippable Ads,1,0,399,2,3.13511544936224,94.05,0.04,0,0,5.0,0,Evening,2024-10-30,2025-01-15,0
U993623,36,Female,South,Standard,Laptop,Comedy,UPI,No Ads,1,0,399,2,2.17986670267742,65.4,0.11,1,1,3.6,0,Evening,2023-05-28,2023-08-07,1
U157894,36,Female,East,Basic,Laptop,Comedy,Credit Card,No Ads,1,0,199,5,3.209236716616334,96.28,0.02,1,1,2.9,0,Afternoon,2022-12-22,2023-06-09,0
U246789,55,Female,East,Standard,Smart TV,Documentary,Credit Card,Non-Skippable Ads,1,0,399,3,2.1513515136548484,64.54,0.05,0,1,3.3,0,Afternoon,2025-01-22,2025-05-16,0
U422795,47,Female,Metro,Basic,Smart TV,Romance,UPI,No Ads,1,0,199,1,2.9880748955654433,89.64,0.06,0,0,3.0,0,Late Night,2025-01-11,2025-03-10,1
U722138,18,Male,Metro,Premium,Mobile,Documentary,UPI,Skippable Ads,1,0,599,8,3.4831949830477322,104.5,0.17,1,0,2.1,0,Afternoon,2024-03-25,2024-12-18,1
U526767,66,Female,Metro,Standard,Mobile,Action,Debit Card,Non-Skippable Ads,1,1,399,5,2.492148116761522,74.76,0.09,0,0,5.0,0,Morning,2023-10-31,2024-04-10,1
U920990,27,Male,Tier-2,Standard,Mobile,Thriller,Gift Code,Non-Skippable Ads,1,0,399,5,2.9525578736451026,88.58,0.18,0,0,1.9,0,Evening,2023-05-12,2023-11-04,1
U819101,42,Male,North,Standard,Laptop,Action,Credit Card,Skippable Ads,1,1,399,1,1.9601241680672745,58.8,0.11,0,0,2.9,2,Late Night,2024-04-26,2024-06-21,1
U502192,67,Male,East,Standard,Smart TV,Action,UPI,Skippable Ads,1,0,399,7,1.3280442182509917,39.84,0.05,0,0,5.0,4,Evening,2024-01-06,2024-08-09,0
U567193,35,Female,East,Standard,Mobile,Horror,Wallet,Non-Skippable Ads,1,1,399,8,1.7473495224209654,52.42,0.09,0,0,4.4,1,Late Night,2024-03-26,2024-11-23,0
U474072,31,Male,West,Basic,Laptop,Drama,Net Banking,Non-Skippable Ads,0,0,199,10,1.8452221278813015,55.36,0.12,0,1,4.7,0,Late Night,2023-12-31,2024-10-31,0
